#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B81678
#Date Time: 2025-11-07 16:48:52.270
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 2 kHz
#Period: 500 us
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

#2,4kHz
#raw
#
Time (s),Channel 1 (V)
0.0002611842105263158,-0.08670484103819821
0.0002624342105263158,-0.09168101403784476
0.0002636842105263158,-0.09533020757091891
0.0002649342105263158,-0.09964289083727926
0.0002661842105263158,-0.1046190638369258
0.0002674342105263158,-0.1086000022366431
0.0002686842105263158,-0.1129126855030034
0.0002699342105263158,-0.1172253687693637
0.0002711842105263158,-0.1225332866356534
0.0002724342105263158,-0.1265142250353706
0.0002736842105263158,-0.1294999288351586
0.0002749342105263158,-0.1338126121015189
0.0002761842105263158,-0.1391205299678086
0.0002774342105263158,-0.1434332132341689
0.0002786842105263158,-0.1470824067672431
0.0002799342105263158,-0.1507316003003172
0.0002811842105263158,-0.1550442835666775
0.0002824342105263158,-0.1593569668330379
0.0002836842105263158,-0.1623426706328258
0.0002849342105263158,-0.1666553538991862
0.0002861842105263158,-0.1703045474322603
0.0002874342105263158,-0.1732902512320482
0.0002886842105263158,-0.1776029344984086
0.0002899342105263158,-0.1802568934315534
0.0002911842105263158,-0.1832425972313414
0.0002924342105263158,-0.1865600458977724
0.0002936842105263158,-0.1905409842974896
0.0002949342105263158,-0.1925314534973483
0.0002961842105263158,-0.19485366756385
0.0002974342105263158,-0.198171116230281
0.0002986842105263158,-0.2021520546299983
0.0002999342105263158,-0.2031472892299276
0.0003011842105263157,-0.2058012481630724
0.0003024342105263158,-0.2084552070962172
0.0003036842105263158,-0.2104456762960759
0.0003049342105263158,-0.2121044006292914
0.0003061842105263158,-0.2157535941623655
0.0003074342105263158,-0.2177440633622241
0.0003086842105263158,-0.220398022295369
0.0003099342105263158,-0.2230519812285138
0.0003111842105263158,-0.2247107055617293
0.0003124342105263158,-0.2257059401616586
0.0003136842105263158,-0.2283598990948034
0.0003149342105263158,-0.2303503682946621
0.0003161842105263158,-0.2306821131613052
0.0003174342105263158,-0.2326725823611638
0.0003186842105263158,-0.2343313066943793
0.0003199342105263158,-0.2346630515610224
0.0003211842105263158,-0.2369852656275241
0.0003224342105263158,-0.2376487553608103
0.0003236842105263158,-0.2389757348273828
0.0003249342105263158,-0.2406344591605983
0.0003261842105263158,-0.2406344591605983
0.0003274342105263158,-0.2406344591605983
0.0003286842105263158,-0.2419614386271707
0.0003299342105263158,-0.2422931834938138
0.0003311842105263158,-0.2426249283604569
0.0003324342105263158,-0.2442836526936724
0.0003336842105263158,-0.2452788872936017
0.0003349342105263158,-0.2439519078270293
0.0003361842105263158,-0.2456106321602448
0.0003374342105263158,-0.2466058667601742
0.0003386842105263158,-0.2466058667601742
0.0003399342105263158,-0.2472693564934604
0.0003411842105263158,-0.2476011013601035
0.0003424342105263157,-0.2466058667601742
0.0003436842105263158,-0.2472693564934604
0.0003449342105263158,-0.2489280808266759
0.0003461842105263158,-0.2466058667601742
0.0003474342105263158,-0.245942377026888
0.0003486842105263158,-0.2456106321602448
0.0003499342105263158,-0.246274121893531
0.0003511842105263158,-0.245942377026888
0.0003524342105263158,-0.2446153975603155
0.0003536842105263158,-0.2442836526936724
0.0003549342105263158,-0.2436201629603862
0.0003561842105263158,-0.2432884180937431
0.0003574342105263158,-0.2436201629603862
0.0003586842105263158,-0.2436201629603862
0.0003599342105263158,-0.2406344591605983
0.0003611842105263158,-0.2409662040272414
